NR_CANDIDATO,IDADE,N_Declarou,Menor10K,10kA100K,100kA1000K,Maior1000K,DS_GENERO_FEMININO,DS_GENERO_MASCULINO,DS_COR_RACA_AMARELA,DS_COR_RACA_BRANCA,DS_COR_RACA_INDï¿½GENA,DS_COR_RACA_Nï¿½O INFORMADO,DS_COR_RACA_PARDA,DS_COR_RACA_PRETA,DS_CARGO_DEPUTADO ESTADUAL,DS_CARGO_DEPUTADO FEDERAL,DS_ESTADO_CIVIL_CASADO(A),DS_ESTADO_CIVIL_DIVORCIADO(A),DS_ESTADO_CIVIL_SEPARADO(A) JUDICIALMENTE,DS_ESTADO_CIVIL_SOLTEIRO(A),DS_ESTADO_CIVIL_VIï¿½VO(A),QT_VOTOS
3366,36,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,95.0
1950,55,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1.0
2880,51,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1.0
9094,33,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,2.0
1545,61,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,4.0
3334,48,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1.0
1530,61,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,4.0
3375,34,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0.0
4021,66,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,2.0
4423,47,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,7.0
5161,68,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,6.0
5101,46,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1.0
1868,64,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0.0
1314,40,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,39603.0
2812,56,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,4.0
5590,60,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,5.0
2025,28,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1.0
1488,53,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0.0
1850,57,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,2.0
5557,61,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0.0
4414,54,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,15.0
1069,50,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,15.0
5060,62,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1.0
9009,51,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1.0
7055,82,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,2.0
5570,71,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,5.0
9007,58,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,4.0
1330,68,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,58.0
2011,22,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,12.0
4415,43,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,10.0
2250,66,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,54.0
2270,60,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,47.0
4090,45,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,9.0
5107,41,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0.0
5133,45,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,413.0
5530,56,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,4.0
5125,52,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,15.0
2040,90,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,4.0
4001,49,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1.0
3053,69,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0.0
4433,51,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,43.0
1262,62,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,2.0
9031,49,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,3.0
7060,45,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1.0
7741,46,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0.0
1310,31,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,79.0
5155,66,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,4.0
5555,45,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,660.0
1988,52,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,8.0
1956,34,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,3.0
2243,52,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,10.0
4408,38,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,3.0
2323,37,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,18.0
2277,51,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1363.0
1199,57,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,21.0
5103,38,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,99.0
1315,56,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,402.0
4460,47,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0.0
4592,48,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0.0
5500,65,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1338.0
4447,41,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,4.0
3369,46,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1.0
2261,42,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1.0
1556,50,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0.0
2814,41,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.0
4590,48,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,4.0
4422,56,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,220.0
9060,54,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0.0
1580,30,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,43.0
1457,57,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,7.0
5195,48,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,3.0
7040,38,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,3070.0
9022,28,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,8.0
3012,29,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,26.0
2211,63,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,33.0
1977,42,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,4.0
3666,45,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1.0
1907,28,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,46.0
4401,50,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,6.0
2882,43,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,8.0
3002,44,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,342.0
2075,39,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0.0
3653,56,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0.0
1616,48,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,59.0
1915,44,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,216.0
5114,54,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0.0
2215,59,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,173.0
2829,58,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1.0
1405,74,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,3.0
1466,43,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,4.0
1004,48,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,3.0
1190,44,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,48.0
9023,67,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,372.0
5102,52,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,21.0
4022,53,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,16.0
2113,61,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,6.0
1391,65,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,99.0
1961,42,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,13.0
1423,44,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,5.0
9030,45,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,28.0
4550,65,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,7.0
1477,63,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,34.0
3328,55,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0.0
9044,58,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1.0
1932,51,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,2.0
1876,62,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,7.0
3344,26,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1.0
2117,21,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,113.0
1021,63,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1.0
5510,51,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,25.0
4088,54,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0.0
9055,61,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,16.0
7799,50,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,2.0
7098,49,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1.0
4440,57,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1.0
4450,51,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,413.0
3622,58,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1.0
7745,61,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0.0
1300,62,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,128.0
4469,64,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,52.0
2801,55,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0.0
1220,34,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,11.0
1655,39,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,16.0
2810,52,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,5.0
1317,56,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,37.0
5531,51,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0.0
2377,41,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0.0
1949,73,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,9.0
5533,41,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,362.0
5175,34,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0.0
7767,41,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0.0
2288,25,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,21.0
2802,57,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,2.0
5505,63,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,2091.0
1260,61,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1.0
1265,55,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,3.0
4003,54,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0.0
7089,38,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,506.0
1020,41,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,13.0
3617,44,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1.0
7020,32,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,115.0
5525,60,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,6.0
4506,65,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0.0
1860,39,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,5.0
7041,34,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0.0
3363,46,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,5.0
2122,28,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,7.0
3010,53,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,41.0
7051,34,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1.0
2823,42,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0.0
3577,57,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0.0
4416,54,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0.0
2291,29,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,70.0
1356,59,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,42.0
1975,47,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,6.0
5586,47,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.0
2033,51,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1.0
2135,28,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,44.0
7010,48,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,44095.0
3331,38,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,2.0
3388,38,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1.0
2345,51,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,8.0
2016,52,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1.0
2206,59,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,8.0
1991,53,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,3.0
1590,35,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0.0
7722,51,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,2.0
4402,47,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,5.0
7090,62,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,3.0
5153,39,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,65.0
5044,38,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,5.0
4019,57,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,3.0
9010,54,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,7.0
4466,75,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,2.0
1527,62,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0.0
1463,60,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1.0
1010,56,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,5565.0
5501,36,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,13.0
4480,37,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1.0
2827,52,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1.0
1134,56,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,4.0
1494,48,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,12.0
5051,54,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,19.0
4044,52,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,3.0
9075,47,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0.0
1980,42,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,3.0
9024,28,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,3.0
5055,58,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,10.0
5563,36,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,106.0
7076,59,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,54.0
5538,46,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,7.0
3312,41,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,13.0
2355,55,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,3.0
2855,55,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1.0
2228,39,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,10.0
7715,40,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0.0
2888,35,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0.0
2201,40,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,20.0
5156,39,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0.0
4075,47,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0.0
1023,64,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,347.0
4406,75,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,3.0
1165,53,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,3.0
1175,40,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,3.0
1820,54,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,5.0
2023,42,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0.0
3655,36,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0.0
4444,46,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,70.0
1525,45,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,7.0
1202,37,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,110.0
1930,48,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,195.0
3302,36,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,273.0
3340,44,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1.0
3508,44,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0.0
2222,26,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,30768.0
5104,32,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1.0
1240,39,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,12.0
3535,52,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,10.0
4333,33,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,26.0
3321,66,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0.0
7727,59,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1.0
5544,46,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,3499.0
4484,46,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1.0
2076,44,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0.0
2848,46,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1.0
1106,42,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1.0
2324,40,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0.0
1575,47,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1.0
1123,61,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,165.0
1032,63,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,4.0
4064,67,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.0
2260,65,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,73.0
9090,47,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,188.0
4055,67,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,28.0
3330,61,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,3.0
5124,45,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1.0
1518,43,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0.0
3030,46,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,57.0
9015,31,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0.0
4490,45,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1.0
1520,41,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,8.0
1510,43,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,443.0
1577,45,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,2.0
1970,41,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,2.0
7012,47,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,28.0
1900,54,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,20.0
2866,57,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,6.0
7775,47,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0.0
1899,65,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,3.0
1299,36,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,4.0
2077,40,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,2.0
7717,55,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,2.0
7765,63,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1.0
2890,37,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.0
4478,48,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,3.0
5542,40,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,25.0
5165,38,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0.0
1109,42,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,13.0
1028,71,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,8.0
5109,32,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0.0
1801,42,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,4.0
7077,40,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,2250.0
3637,46,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0.0
5588,43,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,153.0
1133,36,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,47.0
5108,48,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0.0
1478,54,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,10.0
2058,33,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,161.0
7725,32,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1.0
2285,50,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,4.0
5115,42,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,34.0
2038,48,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,2.0
7710,32,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,14.0
7061,35,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0.0
4344,80,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,52.0
5560,42,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0.0
5152,45,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,955.0
